Symbol,Date,Eps,Revenue
FRAF,2020-06-30,0.71,13.465
FRAF,2020-03-31,0.4,13.877
FRAF,2019-12-31,1.01,15.214
FRAF,2019-09-30,1.04,14.057
FRAF,2019-06-30,0.91,14.012
FRAF,2019-03-31,0.73,13.236
FRAF,2018-12-31,0.87,13.381
FRAF,2018-09-30,0.91,13.217
FRAF,2018-06-30,-1.18,13.083
FRAF,2018-03-31,0.8,12.603
FUSB,2024-09-30,0.38,10.086
FUSB,2024-06-30,0.36,10.011
FUSB,2024-03-31,0.36,9.905
FUSB,2023-12-31,0.38,10.027
FUSB,2023-09-30,0.35,10.302
FUSB,2023-06-30,0.34,10.122
FUSB,2023-03-31,0.35,10.263
FUSB,2022-12-31,0.37,10.569
FUSB,2022-09-30,0.31,10.325
FUSB,2022-06-30,0.23,9.678
FUSB,2022-03-31,0.22,9.519
FUSB,2021-12-31,0.27,10.123
FUSB,2021-09-30,0.13,10.214
FUSB,2021-06-30,0.15,10.121
FUSB,2021-03-31,0.15,9.944
FUSB,2020-12-31,0.16,10.3
FUSB,2020-09-30,0.07,10.024
FUSB,2020-06-30,0.07,9.953
FUSB,2020-03-31,0.13,10.183
FUSB,2019-12-31,0.19,10.585
FUSB,2019-09-30,0.17,10.761
FUSB,2019-06-30,0.16,10.524
FUSB,2019-03-31,0.19,10.438
FUSB,2018-12-31,0.23,10.802
FUSB,2018-09-30,0.04,10.44
FUSB,2018-06-30,0.06,8.634
FUSB,2018-03-31,0.07,8.454
FUTU,2024-09-30,9.6,3436.132
FUTU,2024-06-30,8.8,3128.986
FUTU,2024-03-31,7.52,2592.459
FUTU,2023-12-31,6.4,2373.262
FUTU,2023-09-30,8.0,2650.415
FUTU,2023-06-30,8.08,2484.888
FUTU,2023-03-31,8.56,2499.853
FUTU,2022-12-31,6.88,2280.719
FUTU,2022-09-30,5.36,1945.58
FUTU,2022-06-30,4.48,1746.724
FUTU,2022-03-31,3.92,1641.004
FUTU,2021-12-31,3.28,1602.809
FUTU,2021-09-30,4.0,1731.05
FUTU,2021-06-30,3.52,1576.858
FUTU,2021-03-31,8.16,2204.603
FUTU,2020-12-31,3.92,1186.444
FUTU,2020-09-30,3.12,946.172
FUTU,2020-06-30,1.92,687.564
FUTU,2020-03-31,1.2,490.642
FUTU,2019-12-31,0.32,310.91
FUTU,2019-09-30,0.16,254.342
FUTU,2019-06-30,0.48,259.854
FUTU,2019-03-31,0.72,236.449
FUTU,2018-12-31,0.099226,227.176
FUTU,2018-09-30,0.138878,225.526
FUTU,2018-06-30,0.076424,186.232
FUTU,2018-03-31,0.297233,172.409
FYBR,2024-12-31,-0.47,1490.0
FYBR,2024-09-30,-0.33,1471.0
FYBR,2024-06-30,-0.49,1466.0
FYBR,2024-03-31,0.00406,1446.0
FYBR,2023-12-31,0.07,1409.0
FYBR,2023-09-30,0.05,1421.0
FYBR,2023-06-30,-0.01,1428.0
FYBR,2023-03-31,0.01,1418.0
FYBR,2022-12-31,0.63,1477.0
FYBR,2022-09-30,0.49,1426.0
FYBR,2022-06-30,0.41,1459.0
FYBR,2022-03-31,0.27,1447.0
FYBR,2021-09-30,0.52,1576.0
FYBR,2021-03-31,0.245499,1676.0
FYBR,2020-12-31,-0.204583,1695.0
FYBR,2020-09-30,0.061375,1726.0
FYBR,2020-06-30,-0.740589,1801.0
GENI,2024-09-30,0.05,120.198
GENI,2024-06-30,-0.09,95.447
GENI,2024-03-31,-0.11,119.718
GENI,2023-12-31,-0.17,127.172
GENI,2023-09-30,-0.06,101.729
GENI,2023-06-30,-0.05,86.847
GENI,2023-03-31,-0.12,97.229
GENI,2022-12-31,-0.63,105.339
GENI,2022-09-30,-0.04,78.65
GENI,2022-06-30,-0.02,71.117
GENI,2022-03-31,-0.21,85.923
GENI,2021-12-31,-0.28,84.012
GENI,2021-09-30,-0.37,69.136
GENI,2021-06-30,-3.08,55.849
GENI,2021-03-31,-0.029801,53.738
GENI,2020-12-31,-0.075621,47.017
GENI,2020-09-30,-0.010152,40.556
GENI,2020-06-30,-0.041918,26.797
GENI,2020-03-31,-0.042243,35.369
GENI,2018-12-31,-0.054657,30.578
GE,2024-12-31,1.76,10811.0
GE,2024-09-30,1.71,9842.0
GE,2024-06-30,1.16,9093.0
GE,2024-03-31,1.41,16053.0
GE,2023-12-31,1.46,19423.0
GE,2023-09-30,0.24,17346.0
GE,2023-06-30,-0.02,16698.0
GE,2023-03-31,6.76,14485.0
GE,2022-12-31,1.57,21787.0
GE,2022-09-30,-0.21,19084.0
GE,2022-06-30,-0.78,18645.0
GE,2022-03-31,-0.99,17039.0
GE,2021-12-31,-3.55,20370.0
GE,2021-09-30,1.09,18429.0
GE,2021-06-30,-1.12,18280.0
GE,2021-03-31,-2.64,17119.0
GE,2020-12-31,2.24,21929.0
GE,2020-09-30,-1.12,19417.0
GE,2020-06-30,-2.08,17750.0
GE,2020-03-31,5.6,20523.0
GE,2019-12-31,0.48,26238.0
GE,2019-09-30,-8.64,23360.0
GE,2019-06-30,-0.08,28830.0
GE,2019-03-31,3.28,27286.0
GE,2018-12-31,0.56,33279.0
GE,2018-09-30,-20.96,29574.0
GE,2018-06-30,0.56,30104.0
GE,2018-03-31,-1.12,28660.0
GFL,2024-12-31,-0.52,1985.9
GFL,2024-09-30,0.24,2014.7
GFL,2024-06-30,-1.31,2060.0
GFL,2024-03-31,-0.53,1801.4
GFL,2023-12-31,-0.21,1882.8
GFL,2023-09-30,0.059801,1890.0
GFL,2023-06-30,0.74,1943.6
GFL,2023-03-31,-0.66,1799.1
GFL,2022-12-31,-0.66,1821.2
GFL,2022-09-30,-0.55,1831.2
GFL,2022-06-30,0.12,1707.5
GFL,2022-03-31,0.02,1401.4
GFL,2021-12-31,-0.25,1539.5
GFL,2021-09-30,-0.71,1485.1
GFL,2021-06-30,0.03,1314.3
GFL,2021-03-31,-0.66,1186.6
GFL,2020-12-31,-1.39,1235.6
GFL,2020-09-30,-0.32,1036.0
GFL,2020-06-30,-0.32,993.3
GFL,2020-03-31,-0.77,931.324
GFL,2019-12-31,-15.096282,896.551
GFL,2019-09-30,-9.199078,898.0
GFL,2019-06-30,-0.217,831.417
GFL,2019-03-31,-0.517277,720.898
GFL,2018-03-31,-0.316962,331.597
GNTY,2024-09-30,0.65,28.554
GNTY,2024-06-30,0.65,27.694
GNTY,2024-03-31,0.58,28.236
GNTY,2023-12-31,0.51,27.846
GNTY,2023-09-30,0.54,27.438
GNTY,2023-06-30,0.82,31.837
GNTY,2023-03-31,0.69,29.468
GNTY,2022-12-31,0.67,32.74
GNTY,2022-09-30,0.92,33.377
GNTY,2022-06-30,0.9,32.258
GNTY,2022-03-31,0.89,30.224
GNTY,2021-12-31,0.76,29.415
GNTY,2021-09-30,0.77,29.373
GNTY,2021-06-30,0.87,28.831
GNTY,2021-03-31,0.91,30.07
GNTY,2020-12-31,0.818182,28.427
GNTY,2020-09-30,0.836364,28.942
GNTY,2020-06-30,0.090909,28.169
GNTY,2020-03-31,0.5,25.53
GNTY,2019-12-31,0.581818,23.821
GNTY,2019-09-30,0.590909,24.699
GNTY,2019-06-30,0.472727,23.396
GNTY,2019-03-31,0.409091,22.569
GNTY,2018-12-31,0.5,21.902
GNTY,2018-09-30,0.390909,21.778
GNTY,2018-06-30,0.372727,20.375
GNTY,2018-03-31,0.354545,19.037
GSHD,2024-12-31,0.6,93.922
GSHD,2024-09-30,0.31,78.035
GSHD,2024-06-30,0.25,78.088
GSHD,2024-03-31,0.07,64.46
GSHD,2023-12-31,0.15,63.014
GSHD,2023-09-30,0.29,71.03
GSHD,2023-06-30,0.15,69.277
GSHD,2023-03-31,-0.00349,57.955
GSHD,2022-12-31,0.02,57.403
GSHD,2022-09-30,0.09,57.687
GSHD,2022-06-30,0.02,53.022
GSHD,2022-03-31,-0.11,41.278
GSHD,2021-12-31,0.01,40.23
GSHD,2021-09-30,0.21,41.681
GSHD,2021-06-30,0.08,38.173
GSHD,2021-03-31,-0.02,31.228
GSHD,2020-12-31,0.15,34.65
GSHD,2020-09-30,0.19,32.015
GSHD,2020-06-30,0.21,29.924
GSHD,2020-03-31,-0.01,20.425
GSHD,2019-12-31,0.12,13.798
GSHD,2019-09-30,0.07,21.169
GSHD,2019-06-30,0.06,19.386
GSHD,2019-03-31,0.17,23.133
GSHD,2018-12-31,0.006623,14.717
GSHD,2018-09-30,0.02,16.054
GSHD,2018-06-30,-0.68,14.787712
GSHD,2018-03-31,0.307482,14.588881
G,2024-12-31,0.81,1248.741
G,2024-09-30,0.75,1210.949
G,2024-06-30,0.68,1176.212
G,2024-03-31,0.65,1131.237
G,2023-12-31,1.61,1146.253
G,2023-09-30,0.65,1135.792
G,2023-06-30,0.63,1105.524
G,2023-03-31,0.58,1089.319
G,2022-12-31,0.49,1102.545
G,2022-09-30,0.52,1111.037
G,2022-06-30,0.39,1089.147
G,2022-03-31,0.52,1068.443
G,2021-12-31,0.39,1072.277
G,2021-09-30,0.55,1015.737
G,2021-06-30,0.55,988.126
G,2021-03-31,0.48,946.071
G,2020-12-31,0.4,950.568
G,2020-09-30,0.45,935.523
G,2020-06-30,0.33,900.094
G,2020-03-31,0.45,923.192
G,2019-12-31,0.43,940.739
G,2019-09-30,0.46,888.799
G,2019-06-30,0.39,881.799
G,2019-03-31,0.32,809.206
G,2018-12-31,0.42,835.339
G,2018-09-30,0.39,747.978
G,2018-06-30,0.34,728.561
G,2018-03-31,0.34,688.912
HALO,2024-12-31,1.08,298.008
HALO,2024-09-30,1.08,290.084
HALO,2024-06-30,0.73,231.353
HALO,2024-03-31,0.61,195.879
HALO,2023-12-31,0.65,230.039
HALO,2023-09-30,0.62,216.033
HALO,2023-06-30,0.57,221.038
HALO,2023-03-31,0.29,162.143
HALO,2022-12-31,0.43,181.496
HALO,2022-09-30,0.45,208.976
HALO,2022-06-30,0.16,152.365
HALO,2022-03-31,0.44,117.279
HALO,2021-12-31,0.48,102.003
HALO,2021-09-30,1.53,115.83
HALO,2021-06-30,0.64,136.455
HALO,2021-03-31,0.2,89.022
HALO,2020-12-31,0.54,121.703
HALO,2020-09-30,0.27,65.316
HALO,2020-06-30,0.19,55.221
HALO,2020-03-31,-0.04,25.354
HALO,2019-12-31,-0.24,53.665
HALO,2019-09-30,-0.17,46.23
HALO,2019-06-30,-0.1,39.148
HALO,2019-03-31,0.01,56.949
HALO,2018-12-31,-0.01,60.232
HALO,2018-09-30,-0.19,25.556
HALO,2018-06-30,-0.16,35.202
HALO,2018-03-31,-0.19,30.872
HCI,2024-12-31,0.24,161.442
HCI,2024-09-30,0.54,175.238
HCI,2024-06-30,5.18,206.355
HCI,2024-03-31,4.76,206.419
HCI,2023-12-31,4.31,162.657
HCI,2023-09-30,1.53,131.538
HCI,2023-06-30,1.45,127.338
HCI,2023-03-31,1.78,128.476
HCI,2022-12-31,0.18,115.927
HCI,2022-09-30,-5.66,125.389
HCI,2022-06-30,-1.04,125.399
HCI,2022-03-31,0.09,125.273
HCI,2021-12-31,0.01,110.87
HCI,2021-09-30,-0.72,97.612
HCI,2021-06-30,0.25,99.957
HCI,2021-03-31,0.82,94.112
HCI,2020-12-31,0.35,70.328
HCI,2020-09-30,1.97,67.128
HCI,2020-06-30,1.16,80.804
HCI,2020-03-31,0.07,55.819
HCI,2019-12-31,0.84,63.231
HCI,2019-09-30,0.73,59.979
HCI,2019-06-30,0.93,58.63
HCI,2019-03-31,0.82,60.634
HCI,2018-12-31,-0.95,52.997
HCI,2018-09-30,1.08,61.743
HCI,2018-06-30,0.96,58.813
HCI,2018-03-31,1.25,57.739
HNRG,2024-09-30,0.04,105.044
HNRG,2024-06-30,-0.27,90.914
HNRG,2024-03-31,-0.05,109.672
HNRG,2023-12-31,-0.31,119.184
HNRG,2023-09-30,0.49,165.768
HNRG,2023-06-30,0.51,161.194
HNRG,2023-03-31,0.67,188.334
HNRG,2022-12-31,0.95,152.071
HNRG,2022-09-30,0.05,85.084
HNRG,2022-06-30,-0.11,65.929
HNRG,2022-03-31,-0.33,58.907
HNRG,2021-12-31,-0.25,65.511
HNRG,2021-09-30,0.26,79.822
HNRG,2021-06-30,-0.1,55.638
HNRG,2021-03-31,-0.03,46.695
HNRG,2020-12-31,-0.15,64.925
HNRG,2020-09-30,0.06,64.754
HNRG,2020-06-30,0.01,50.473
HNRG,2020-03-31,-0.12,61.932
HNRG,2019-12-31,-1.947785,78.205
HNRG,2019-09-30,-0.12,82.883
HNRG,2019-06-30,-0.11,71.113
HNRG,2019-03-31,0.23,85.235
HNRG,2018-12-31,0.09,89.019
HNRG,2018-09-30,0.09,79.055
HNRG,2018-06-30,-0.000734,56.922
HNRG,2018-03-31,0.07,66.787
HNRG,2017-12-31,0.7,68.922
HURN,2024-12-31,1.92,399.314
HURN,2024-09-30,1.53,378.089
HURN,2024-06-30,2.1,381.017
HURN,2024-03-31,0.99,363.385
HURN,2023-12-31,0.15,350.005
HURN,2023-09-30,1.15,367.466
HURN,2023-06-30,1.3,354.899
HURN,2023-03-31,0.7,326.385
HURN,2022-12-31,0.88,321.183
HURN,2022-09-30,0.88,292.186
HURN,2022-06-30,0.67,280.817
HURN,2022-03-31,1.29,264.775
HURN,2021-12-31,1.48,260.736
HURN,2021-09-30,0.65,227.697
HURN,2021-06-30,0.59,233.378
HURN,2021-03-31,0.25,205.147
HURN,2020-12-31,-0.28,200.101
HURN,2020-09-30,0.5,208.164
HURN,2020-06-30,0.62,220.827
HURN,2020-03-31,-1.94,241.922
HURN,2019-12-31,0.65,255.199
HURN,2019-09-30,0.62,242.925
HURN,2019-06-30,0.48,244.288
HURN,2019-03-31,0.15,223.062
HURN,2018-12-31,0.14,228.68
HURN,2018-09-30,0.39,219.744
HURN,2018-06-30,0.25,218.277
HURN,2018-03-31,-0.15,211.298
HWM,2024-12-31,0.77,1891.0
HWM,2024-09-30,0.81,1835.0
HWM,2024-06-30,0.65,1880.0
HWM,2024-03-31,0.59,1824.0
HWM,2023-12-31,0.57,1731.0
HWM,2023-09-30,0.45,1658.0
HWM,2023-06-30,0.47,1648.0
HWM,2023-03-31,0.36,1603.0
HWM,2022-12-31,0.27,1513.0
HWM,2022-09-30,0.19,1433.0
HWM,2022-06-30,0.35,1393.0
HWM,2022-03-31,0.31,1324.0
HWM,2021-12-31,0.18,1285.0
HWM,2021-09-30,0.06,1283.0
HWM,2021-06-30,0.17,1195.0
HWM,2021-03-31,0.18,1209.0
HWM,2020-12-31,0.24,1238.0
HWM,2020-09-30,0.08,1134.0
HWM,2020-06-30,-0.22,1253.0
HWM,2020-03-31,0.49,3209.0
HWM,2019-12-31,0.71,3401.0
HWM,2019-09-30,0.22,3559.0
HWM,2019-06-30,-0.27,3691.0
HWM,2019-03-31,0.4,3541.0
HWM,2018-12-31,0.45,3472.0
HWM,2018-09-30,0.33,3524.0
HWM,2018-06-30,0.25,3573.0
HWM,2018-03-31,0.3,3445.0
IAG,2024-09-30,1.04,438.9
IAG,2024-06-30,0.16,385.3
IAG,2024-03-31,0.11,338.9
IAG,2023-12-31,-0.03,297.6
IAG,2023-09-30,-0.001663,224.5
IAG,2023-06-30,0.19,238.8
IAG,2023-03-31,0.02,226.2
IAG,2022-12-31,0.05,-75.1
IAG,2022-09-30,-0.23,343.3
IAG,2022-06-30,-0.02,334.0
IAG,2022-03-31,0.05,356.6
IAG,2021-12-31,-0.4,294.6
IAG,2021-09-30,-0.16,294.1
IAG,2021-06-30,-0.01,265.6
IAG,2021-03-31,0.04,297.4
IAG,2020-12-31,0.13,347.5
IAG,2020-09-30,-0.02,335.1
IAG,2020-06-30,0.05,284.6
IAG,2020-03-31,-0.07,274.5
IAG,2019-12-31,-0.76,293.4
IAG,2019-09-30,-0.01,274.4
IAG,2019-06-30,-0.03,246.5
IAG,2019-03-31,-0.09,251.0
IAG,2018-12-31,-0.07,274.3
IAG,2018-09-30,-0.02,244.8
IAG,2018-06-30,-0.06,277.4
IAG,2018-03-31,0.09,314.5
IBEX,2024-12-31,0.61,140.682
IBEX,2024-09-30,0.45,129.717
IBEX,2024-06-30,0.57,124.531
IBEX,2024-03-31,0.59,126.795
IBEX,2023-12-31,0.34,132.634
IBEX,2023-09-30,0.41,124.609
IBEX,2023-06-30,0.25,124.256
IBEX,2023-03-31,0.64,131.596
IBEX,2022-12-31,0.1,139.39
IBEX,2022-09-30,0.24,127.876
IBEX,2022-06-30,0.27,123.707
IBEX,2022-03-31,0.36,129.108
IBEX,2021-12-31,0.46,132.184
IBEX,2021-09-30,0.17,108.573
IBEX,2021-06-30,0.22,108.878
IBEX,2021-03-31,-0.01,108.832
IBEX,2020-12-31,0.14,117.181
IBEX,2020-09-30,-0.21,108.771
IBEX,2020-06-30,-0.21717,100.88
IBEX,2020-03-31,0.253352,101.124
IBEX,2019-12-31,0.31305,107.784
IBEX,2019-09-30,0.153728,95.347
IBEX,2019-06-30,-0.013832,87.915
IBM,2024-12-31,3.15,17553.0
IBM,2024-09-30,-0.36,14967.0
IBM,2024-06-30,1.99,15769.0
IBM,2024-03-31,1.75,14461.0
IBM,2023-12-31,3.59,17380.0
IBM,2023-09-30,1.87,14752.0
IBM,2023-06-30,1.74,15475.0
IBM,2023-03-31,1.02,14252.0
IBM,2022-12-31,2.99,16691.0
IBM,2022-09-30,-3.54,14106.0
IBM,2022-06-30,1.54,15535.0
IBM,2022-03-31,0.82,14197.0
IBM,2021-12-31,2.6,3259.0
IBM,2021-09-30,1.26,17618.0
IBM,2021-06-30,1.48,18745.0
IBM,2021-03-31,1.07,17729.0
IBM,2020-12-31,1.52,20368.0
IBM,2020-09-30,1.9,17561.0
IBM,2020-06-30,1.53,18123.0
IBM,2020-03-31,1.32,17570.0
IBM,2019-12-31,4.14,21777.0
IBM,2019-09-30,1.89,18027.0
IBM,2019-06-30,2.82,19161.0
IBM,2019-03-31,1.79,18181.0
IBM,2018-12-31,2.17,21760.0
IBM,2018-09-30,2.95,18755.0
IBM,2018-06-30,2.63,20003.0
IBM,2018-03-31,1.82,19071.0
IDCC,2024-12-31,5.23,252.802
IDCC,2024-09-30,1.36,128.679
IDCC,2024-06-30,4.35,223.493
IDCC,2024-03-31,3.2,263.542
IDCC,2023-12-31,1.52,105.518
IDCC,2023-09-30,1.82,140.106
IDCC,2023-06-30,0.81,101.591
IDCC,2023-03-31,3.66,202.373
IDCC,2022-12-31,1.09,117.055
IDCC,2022-09-30,0.75,114.764
IDCC,2022-06-30,0.69,124.657
IDCC,2022-03-31,0.59,101.318
IDCC,2021-12-31,0.71,111.815
IDCC,2021-09-30,0.85,143.496
IDCC,2021-06-30,0.05,87.735
IDCC,2021-03-31,0.18,82.363
IDCC,2020-12-31,-0.04,90.79
IDCC,2020-09-30,0.77,87.493
IDCC,2020-06-30,0.72,104.498
IDCC,2020-03-31,0.003776,76.21
IDCC,2019-12-31,0.44,102.161
IDCC,2019-09-30,0.07,72.523
IDCC,2019-06-30,0.25,75.609
IDCC,2019-03-31,-0.09,68.631
IDCC,2018-12-31,0.05,75.326
IDCC,2018-09-30,0.62,75.079
IDCC,2018-06-30,0.31,69.555
IDCC,2018-03-31,0.86,87.444
IDT,2025-01-31,0.81,303.349
IDT,2024-10-31,0.68,309.566
IDT,2024-07-31,1.45,308.832
IDT,2024-04-30,0.22,299.643
IDT,2024-01-31,0.57,296.098
IDT,2023-10-31,0.3,301.205
IDT,2023-07-31,0.32,303.807
IDT,2023-04-30,0.27,299.295
IDT,2023-01-31,0.57,313.936
IDT,2022-10-31,0.43,321.816
IDT,2022-07-31,0.67,328.563
IDT,2022-04-30,0.18,328.353
IDT,2022-01-31,0.29,337.058
IDT,2021-10-31,-0.1,370.083
IDT,2021-07-31,1.51,389.968
IDT,2021-04-30,1.42,373.831
IDT,2021-01-31,0.52,339.766
IDT,2020-10-31,0.32,343.425
IDT,2020-07-31,0.822393,360.344
IDT,2020-04-30,0.02,321.336
IDT,2020-01-31,0.04,323.89
IDT,2019-10-31,-0.06,340.245
IDT,2019-07-31,-0.09,356.128
IDT,2019-04-30,0.15,341.255
IDT,2019-01-31,0.01,349.473
IDT,2018-10-31,-0.06,362.316
IDT,2018-07-31,0.33,392.647
IDT,2018-04-30,-0.14,365.41
IFS,2024-09-30,3.388,1738.672
IFS,2024-06-30,2.486,1566.758
IFS,2024-03-31,1.224,1432.394
IFS,2023-12-31,2.491,599.829
IFS,2023-09-30,1.688,2439.087
IFS,2023-06-30,2.851,1564.973
IFS,2023-03-31,2.297,1498.012
IFS,2022-12-31,3.466,1704.943
IFS,2022-09-30,5.291,1877.312
IFS,2022-06-30,2.157,1467.898
IFS,2022-03-31,3.474,1433.158
IFS,2021-12-31,2.262,1236.791
IFS,2021-09-30,4.76,1617.748
IFS,2021-06-30,3.928,1510.796
IFS,2021-03-31,4.56,1587.34
IFS,2020-12-31,3.257,1549.533
IFS,2020-09-30,2.812,1504.726
IFS,2020-06-30,-3.991,1177.077
IFS,2020-03-31,1.242,1242.377
IFS,2019-12-31,3.566,1397.407
IFS,2019-09-30,2.902,1378.353
IFS,2019-06-30,3.143,1311.184
IFS,2019-03-31,3.167,1284.443
IFS,2018-12-31,2.518,1292.451
IFS,2018-09-30,2.84,1031.803
IFS,2018-06-30,1.83,1215.89
IFS,2018-03-31,2.63,1238.86
IGIC,2024-09-30,0.756494,145.0
IGIC,2024-06-30,0.72829,134.951
IGIC,2024-03-31,0.807088,123.7
IGIC,2023-12-31,0.741622,131.784
IGIC,2023-09-30,0.219467,95.3
IGIC,2023-06-30,0.915636,130.614
IGIC,2023-03-31,0.67565,119.4
IGIC,2022-12-31,0.53,154.42
IGIC,2022-09-30,0.38,90.0
IGIC,2022-06-30,0.419962,94.3
IGIC,2022-03-31,0.39,86.3
IGIC,2021-12-31,0.19,116.384
IGIC,2021-09-30,0.31,95.5
IGIC,2021-06-30,0.08,94.773
IGIC,2021-03-31,0.3,86.1
IGIC,2020-12-31,0.22,101.744
IGIC,2020-09-30,0.2,80.4
IGIC,2020-06-30,0.28,84.44371
IGIC,2020-03-31,-0.02,54.6
IGIC,2019-12-31,0.090106,86.244034
IGIC,2019-09-30,0.088756,52.6
IGIC,2019-06-30,0.173384,57.3
INSM,2024-12-31,-1.32,104.442
INSM,2024-09-30,-1.27,93.425
INSM,2024-06-30,-1.94,90.34
INSM,2024-03-31,-1.06,75.5
INSM,2023-12-31,-1.28,83.693
INSM,2023-09-30,-1.11,79.072
INSM,2023-06-30,-1.78,77.229
INSM,2023-03-31,-1.17,65.214
INSM,2022-12-31,-1.21,59.3
INSM,2022-09-30,-1.09,67.73
INSM,2022-06-30,-0.8,65.221
INSM,2022-03-31,-0.8,53.107
INSM,2021-12-31,-0.95,56.124
INSM,2021-09-30,-0.96,46.757
INSM,2021-06-30,-1.07,45.366
INSM,2021-03-31,-0.89,40.214
INSM,2020-12-31,-1.0,41.415
INSM,2020-09-30,-0.63,43.643
INSM,2020-06-30,-0.64,42.495
INSM,2020-03-31,-0.74,36.86
INSM,2019-12-31,-0.59,45.708
INSM,2019-09-30,-0.68,38.885
INSM,2019-06-30,-0.81,29.972
INSM,2019-03-31,-0.96,21.902
INSM,2018-12-31,-1.19,9.835
INSM,2018-09-30,-1.14,0.0
INSM,2018-06-30,-1.0,0.0
INSM,2018-03-31,-0.89,0.0
ITRN,2024-09-30,0.69,83.479
ITRN,2024-06-30,0.66,84.869
ITRN,2024-03-31,0.66,85.026
ITRN,2023-12-31,0.6,77.808
ITRN,2023-09-30,0.63,81.053
ITRN,2023-06-30,0.61,81.645
ITRN,2023-03-31,0.56,79.472
ITRN,2022-12-31,0.47,74.948
ITRN,2022-09-30,0.49,72.664
ITRN,2022-06-30,0.43,73.388
ITRN,2022-03-31,0.43,72.072
ITRN,2021-12-31,0.46,70.356
ITRN,2021-09-30,0.35,65.701
ITRN,2021-06-30,0.44,67.462
ITRN,2021-03-31,0.4,67.365
JD,2024-09-30,8.04,260387.0
JD,2024-06-30,8.4,291397.0
JD,2024-03-31,4.56,260049.0
JD,2023-12-31,2.16,306077.0
JD,2023-09-30,5.04,247698.0
JD,2023-06-30,4.18,287931.0
JD,2023-03-31,3.98,242956.0
JD,2022-12-31,1.94,295446.0
JD,2022-09-30,3.82,243535.0
JD,2022-06-30,2.8,267600.0
JD,2022-03-31,-1.92,239655.0
JD,2021-12-31,-3.32,275907.003
JD,2021-09-30,-0.9,218708.358
JD,2021-06-30,0.26,253800.47
JD,2021-03-31,1.16,203176.169
JD,2020-12-31,7.84,224328.155
JD,2020-09-30,2.44,174214.464
JD,2020-06-30,5.55,201054.058
JD,2020-03-31,0.37,146205.209
JD,2019-12-31,1.24,170684.038
JD,2019-09-30,0.21,134842.785
JD,2019-06-30,0.21,150280.602
JD,2019-03-31,2.53,121081.059
JD,2018-12-31,-1.66,134832.549
JD,2018-09-30,1.04,104768.279
JD,2018-06-30,-0.77,122291.03
JD,2018-03-31,0.53,100127.901
KC,2024-09-30,-4.35,1885.574
KC,2024-06-30,-1.5,1891.78
KC,2024-03-31,-1.5,1775.684
KC,2023-12-31,-1.2,1722.45
KC,2023-09-30,-3.3,1625.208
KC,2023-06-30,-2.1,1835.403
KC,2023-03-31,-2.55,1864.4
KC,2022-12-31,-2.1,2131.013
KC,2022-09-30,-3.3,1968.787
KC,2022-06-30,-3.3,1906.498
KC,2022-03-31,-2.25,2173.809
KC,2021-12-31,-1.95,2659.73
KC,2021-09-30,-2.25,2413.835
KC,2021-06-30,-1.05,2173.687
KC,2021-03-31,-1.65,1813.532
KC,2020-12-31,-0.45,1922.746
KC,2020-09-30,-0.45,1728.843
KC,2020-06-30,-2.85,1534.755
KC,2020-03-31,-1.753227,1390.963
KC,2019-12-31,-1.185137,1173.64
KC,2019-09-30,-1.436556,1001.79
KC,2019-06-30,-1.310135,935.122
KC,2019-03-31,-0.825076,845.801
KEN,2024-09-30,0.81,237.0
KEN,2024-06-30,2.13,181.0
KEN,2024-03-31,0.15,174.0
KEN,2023-12-31,0.11,150.796
KEN,2023-09-30,-3.83,229.0
KEN,2023-06-30,-0.56,165.0
KEN,2023-03-31,-0.14,147.0
KEN,2022-12-31,-15.63,144.957
KEN,2022-09-30,4.65,163.0
KEN,2022-06-30,4.92,121.0
KEN,2022-03-31,11.86,146.0
KEN,2021-12-31,7.28,134.763
KEN,2021-09-30,3.45,133.0
KEN,2021-06-30,3.2,105.0
KEN,2021-03-31,3.34,115.0
KEN,2020-12-31,2.69,104.47
KEN,2020-09-30,1.25,117.0
KEN,2020-06-30,5.19,76.0
KEN,2020-03-31,0.28,89.0
KEN,2019-12-31,-0.41,89.473
KEN,2019-09-30,0.53,102.0
KEN,2019-06-30,-0.13,85.0
KEN,2019-03-31,-0.24,97.0
KEN,2018-12-31,-1.15,85.012
KEN,2018-09-30,-0.38,94.0
KEN,2018-06-30,-0.53,84.0
KEN,2018-03-31,10.13,101.0
KGC,2024-09-30,0.29,1432.0
KGC,2024-06-30,0.17,1219.5
KGC,2024-03-31,0.09,1081.5
KGC,2023-12-31,0.05,1115.7
KGC,2023-09-30,0.09,1102.4
KGC,2023-06-30,0.12,1092.3
KGC,2023-03-31,0.07,929.3
KGC,2022-12-31,-0.08,1076.2
KGC,2022-09-30,0.05,856.5
KGC,2022-06-30,-0.03,821.5
KGC,2022-03-31,-0.41,768.0
KGC,2021-12-31,0.0,879.5
KGC,2021-09-30,-0.04,862.5
KGC,2021-06-30,0.09,1000.9
KGC,2021-03-31,0.12,986.5
KGC,2020-12-31,0.63,1195.1
KGC,2020-09-30,0.19,1131.3
KGC,2020-06-30,0.16,1007.2
KGC,2020-03-31,0.1,879.8
KGC,2019-12-31,0.41,996.2
KGC,2019-09-30,0.05,877.1
KGC,2019-06-30,0.06,837.8
KGC,2019-03-31,0.05,786.2
